Respondent_ID,Question Type,Recoded Value
174,FF2.6,4.0
175,FF5.3,2.0
7,FF1.3,5.0
130,FF6.2,5.0
47,FF4,5.0
138,FF5.1,4.0
161,FF2.2,4.0
186,FF2.2,4.0
191,FF5.2,1.0
55,FF3.1,4.0
13,FF6.3,2.0
251,FF1.3,5.0
112,FF1.6,5.0
152,FF6.1,4.0
148,FF4.1,4.0
19,FF1.3,4.0
3,FF2.1,5.0
58,FF1.3,5.0
77,FF3.3,4.0
123,FF1.7,3.0
179,FF2.2,5.0
85,FF4.4,5.0
140,FF2,4.0
19,FF6.4,4.0
31,FF4.4,5.0
9,FF5.7,5.0
42,FF3.5,3.0
180,FF5.6,1.0
53,FF3.5,2.0
72,FF6.2,4.0
244,FF2.10,5.0
246,FF2,4.0
75,FF5,2.0
79,FF2.4,4.0
27,FF1.3,5.0
69,FF1,5.0
128,FF1.7,4.0
172,FF4.1,5.0
114,FF4.2,5.0
54,FF2.6,5.0
117,FF5.3,4.0
146,FF3.2,2.0
207,FF1.1,5.0
95,FF1.1,5.0
6,FF3.1,4.0
76,FF1.6,5.0
112,FF1,5.0
94,FF3,4.0
255,FF4,4.0
19,FF6.3,1.0
96,FF2.9,5.0
262,FF1.4,2.0
233,FF1.7,3.0
121,FF2.7,5.0
83,FF1.3,4.0
199,FF2.11,4.0
3,FF5.5,2.0
53,FF1.7,5.0
161,FF6.4,4.0
101,FF4.2,3.0
239,FF4.2,4.0
99,FF2.9,5.0
87,FF2.10,5.0
104,FF6.1,4.0
191,FF6.4,3.0
78,FF5.1,3.0
264,FF2.3,4.0
94,FF6.3,2.0
109,FF2.1,5.0
243,FF4.4,3.0
24,FF2.11,4.0
112,FF3.3,4.0
139,FF2.4,4.0
111,FF5.7,4.0
18,FF2.1,4.0
247,FF5.3,4.0
198,FF3.2,4.0
173,FF5,1.0
16,FF6,4.0
32,FF1.2,5.0
18,FF4,3.0
241,FF2.3,4.0
163,FF5.2,1.0
18,FF6.1,5.0
154,FF5.5,2.0
84,FF2.11,4.0
127,FF2.11,4.0
37,FF2.1,5.0
181,FF1.7,4.0
71,FF5.5,1.0
217,FF1.1,4.0
56,FF5.2,2.0
220,FF4.4,5.0
189,FF2.11,4.0
102,FF2.3,4.0
192,FF4.2,3.0
125,F,
258,F,
43,FF1.1,5.0
134,FF3.1,3.0
204,FF1.6,5.0
96,FF6.4,3.0
33,FF2.9,4.0
50,FF2.11,4.0
33,FF5,2.0
245,FF5,2.0
161,FF5.1,4.0
140,FF1.3,4.0
95,FF2.9,5.0
246,FF6,1.0
26,FF5.5,2.0
225,FF1.5,4.0
37,FF3.5,2.0
30,FF3,3.0
205,FF2.1,5.0
196,FF4,4.0
195,FF2.9,4.0
14,FF6.4,3.0
143,FF5.7,4.0
140,FF2.11,4.0
84,FF1.3,4.0
228,FF1.4,3.0
219,FF5.3,4.0
155,FF1,4.0
253,FF2.3,4.0
190,FF3.3,3.0
156,FF1.6,5.0
155,FF6.2,4.0
60,FF2.1,5.0
205,FF3,2.0
160,FF5.2,3.0
157,FF2.2,5.0
78,FF5.3,3.0
100,FF2.3,4.0
103,FF2.8,5.0
188,FF1.2,5.0
256,FF1.5,4.0
17,FF5.5,2.0
109,FF6.1,4.0
14,FF4.2,4.0
166,FF6.3,3.0
247,FF1.6,4.0
77,FF1.6,4.0
251,FF4,5.0
30,FF4.2,4.0
213,FF2.9,5.0
79,FF2.5,5.0
42,FF1.3,5.0
222,F,
158,FF3.4,2.0
179,FF3.4,4.0
1,FF2.3,4.0
6,FF4.1,2.0
107,FF4.1,2.0
27,FF5.2,1.0
182,FF5.2,2.0
206,FF1.2,5.0
252,FF2.7,4.0
47,FF5.6,4.0
185,FF3,2.0
167,FF4.3,3.0
18,FF3.4,1.0
106,FF5.7,4.0
211,FF3.4,3.0
125,FF3.4,4.0
251,FF1.5,5.0
119,FF2.10,3.0
176,FF4.4,4.0
250,FF5.2,4.0
198,FF3.5,1.0
60,FF2.9,5.0
238,FF4.3,3.0
227,FF3.4,4.0
12,FF6.3,4.0
5,FF1.3,5.0
242,FF2.2,4.0
237,FF4.3,3.0
43,FF1.6,5.0
3,FF2.5,5.0
97,FF1.4,3.0
167,FF1.3,4.0
228,FF2.1,5.0
258,FF1.4,3.0
5,FF5.7,5.0
138,FF2.10,4.0
93,FF5.7,5.0
171,FF1.6,5.0
20,FF1.5,4.0
183,FF2.8,4.0
35,FF1.6,4.0
45,FF2.7,4.0
165,FF6.4,3.0
256,FF2.8,4.0
115,FF1.7,4.0
178,FF2.3,1.0
58,FF6.2,4.0
64,FF5.3,4.0
181,FF5.7,4.0
264,FF5,1.0
36,FF3.5,4.0
137,FF5.2,2.0
194,FF2,5.0
7,FF6.2,5.0
140,FF3.3,4.0
196,FF3.5,2.0
131,FF2.9,5.0
259,FF1.5,4.0
15,FF2.10,4.0
51,FF6,1.0
200,FF2.8,5.0
252,FF2.2,4.0
239,FF2.11,4.0
235,FF2.3,4.0
84,FF3.1,3.0
162,FF5.1,4.0
6,FF2,5.0
244,FF6.1,5.0
122,FF2.8,4.0
188,FF3.1,4.0
77,FF6.2,3.0
126,FF5.5,2.0
113,FF4.1,2.0
141,FF5.3,3.0
54,FF1.7,4.0
113,FF3.5,2.0
232,FF5.7,5.0
186,FF4.3,2.0
76,FF1.7,4.0
103,FF2.11,5.0
170,FF4,5.0
21,FF1.5,4.0
227,FF1.5,4.0
109,FF1.7,3.0
22,FF1.6,4.0
21,FF3.3,4.0
189,FF4.3,4.0
140,FF2.10,4.0
22,FF4.2,4.0
157,FF1.6,5.0
197,FF3.2,3.0
19,FF5.6,1.0
123,FF2.10,4.0
250,FF1.3,3.0
56,FF5,3.0
246,FF2.3,4.0
234,FF1.3,4.0
188,FF6,2.0
36,FF5.4,2.0
150,FF2.9,5.0
211,FF2.1,5.0
17,FF2.3,5.0
98,FF5,2.0
249,FF3,4.0
133,FF2.1,4.0
262,FF3.1,2.0
126,FF5,4.0
153,FF2.8,5.0
205,FF6.2,5.0
165,FF2.6,5.0
246,FF5.4,4.0
32,FF3.3,3.0
190,FF5.2,2.0
73,FF1.1,5.0
92,FF4,4.0
83,FF3.3,4.0
261,FF2.9,4.0
7,FF1.7,3.0
56,FF5.1,3.0
174,FF6.1,5.0
251,FF2.7,
234,FF5.5,2.0
91,FF4.2,5.0
160,FF6.4,3.0
138,FF6.3,1.0
114,FF4.4,5.0
155,FF5.7,4.0
260,FF3.2,4.0
165,FF6.2,5.0
207,F,
204,FF5.5,5.0
191,FF6,1.0
33,FF3.5,2.0
264,FF3.2,3.0
158,FF3.5,2.0
244,FF1.3,5.0
218,FF2.6,5.0
25,FF6.2,5.0
130,FF2.4,4.0
89,FF2.7,4.0
173,FF6.3,1.0
135,FF3.4,3.0
132,FF1.7,5.0
149,FF3,3.0
219,FF1.3,4.0
64,FF2.9,5.0
256,FF2.4,4.0
2,FF2.11,4.0
259,FF5.2,2.0
18,FF3.3,1.0
61,FF2.8,5.0
103,FF2,4.0
200,FF5.3,4.0
112,FF2.10,5.0
264,FF6.2,4.0
187,FF1.4,4.0
177,FF2.4,5.0
85,FF3.2,4.0
204,FF3.1,5.0
119,FF5.3,4.0
141,FF2.8,5.0
241,FF3.5,2.0
67,FF5.1,5.0
235,FF2.5,4.0
215,FF5.3,2.0
108,FF5.2,2.0
171,FF1.3,5.0
259,FF5.4,3.0
250,FF2.1,5.0
88,F,
17,FF4.4,4.0
20,FF4.3,3.0
155,FF6,3.0
55,FF4.1,3.0
153,FF5.5,1.0
156,FF6.3,1.0
132,FF1.6,5.0
210,FF1.1,4.0
11,FF3.1,3.0
34,FF6,2.0
77,FF2.6,4.0
120,FF4,5.0
50,FF5.1,4.0
110,FF5.5,2.0
79,FF1.7,4.0
166,FF2,5.0
243,FF1.1,3.0
103,FF6,1.0
95,FF5,4.0
106,FF4,4.0
141,FF2.4,5.0
80,FF6.2,5.0
157,FF5.1,4.0
252,FF2.4,4.0
234,FF5.3,4.0
198,FF2.7,4.0
64,FF3.2,4.0
117,FF1.6,5.0
119,FF5.4,3.0
42,FF1.7,4.0
83,FF1.7,2.0
35,FF3.3,4.0
45,FF6.4,4.0
123,FF2,3.0
199,FF3.1,3.0
82,FF6.4,3.0
195,FF5.7,4.0
65,FF2.2,4.0
228,FF5.7,5.0
193,FF2.11,4.0
175,FF2.4,5.0
208,FF1.4,4.0
8,FF3,3.0
201,FF3.3,3.0
92,FF6.1,2.0
118,FF1.5,4.0
107,FF4.3,3.0
252,FF1.2,4.0
173,FF2.3,4.0
43,FF5.6,2.0
105,FF3.1,3.0
211,FF1.4,2.0
2,FF5.3,4.0
55,FF1,4.0
186,FF3.1,3.0
243,FF1.6,3.0
228,FF5.5,1.0
176,FF2.4,4.0
121,FF5.4,1.0
143,FF5.6,2.0
241,F,
99,F,
182,FF2.11,3.0
246,FF1.3,4.0
142,FF5.2,1.0
108,FF2.6,5.0
75,FF2.1,4.0
201,FF1.1,4.0
32,FF5.3,2.0
168,FF2.6,5.0
45,FF3.3,3.0
32,FF5.1,4.0
149,FF3.3,4.0
107,FF6.3,2.0
239,FF6.3,2.0
163,FF1.6,4.0
20,FF2.1,4.0
74,FF6.4,3.0
224,FF4.4,5.0
75,FF2.5,5.0
110,FF1.4,3.0
252,FF3.3,2.0
233,FF5.5,3.0
85,FF2.3,5.0
139,FF5.7,5.0
41,FF5.6,5.0
95,FF5.1,3.0
138,FF2.11,4.0
65,FF3.1,4.0
118,FF2.4,4.0
193,FF2,5.0
164,FF2,5.0
28,FF6,2.0
204,FF6,3.0
115,FF1,4.0
54,FF6,2.0
147,FF2,4.0
45,FF2.1,5.0
235,FF4.1,3.0
161,FF2.7,4.0
115,FF5.1,4.0
55,FF3.3,4.0
181,FF4.3,2.0
188,FF1.5,4.0
24,FF5.7,4.0
124,FF5.7,5.0
53,FF2.9,5.0
262,FF2.2,4.0
153,FF5.7,5.0
176,FF5.7,4.0
188,FF6.4,3.0
231,FF5.4,3.0
183,FF4.1,4.0
229,FF2.1,4.0
111,FF3.5,4.0
133,FF6.1,3.0
48,FF5.7,5.0
15,FF5.2,3.0
41,FF1.2,4.0
134,FF2.11,4.0
251,FF2.11,5.0
157,FF3.4,4.0
82,FF2.5,5.0
32,FF2.7,5.0
251,F,
210,FF3.2,4.0
29,FF3,3.0
239,FF1.5,4.0
145,FF5.3,4.0
105,FF4.3,4.0
125,FF2.10,4.0
10,FF1.3,5.0
1,FF2.7,4.0
150,FF3.2,5.0
114,FF2.6,5.0
257,FF5.1,4.0
218,FF1.2,5.0
49,FF4.1,2.0
63,FF4.3,4.0
23,FF4.2,3.0
43,FF2.3,4.0
43,FF4.2,4.0
241,FF2.10,4.0
100,FF1.7,3.0
86,F,
140,FF5.2,2.0
1,FF2.10,4.0
2,FF1.7,4.0
74,FF2.2,5.0
183,FF5.1,3.0
217,FF3.2,3.0
234,FF1.7,3.0
247,FF2.1,5.0
130,FF6.3,2.0
188,FF6.3,2.0
67,FF6.2,4.0
36,FF4.3,2.0
242,FF3,4.0
108,FF2,5.0
39,FF4.3,3.0
78,FF1.6,4.0
139,FF1,5.0
76,FF5.6,2.0
168,FF6.1,4.0
135,FF4.3,2.0
243,FF5.1,4.0
60,FF1.4,4.0
125,FF6.4,2.0
210,FF6.2,5.0
221,FF5.4,4.0
239,FF1.7,4.0
260,FF2.6,5.0
262,FF6.4,3.0
41,FF1.6,3.0
24,FF1.2,5.0
125,FF3,4.0
113,FF3.1,5.0
46,FF5.4,3.0
115,FF5.4,4.0
217,FF5.7,4.0
110,FF3.3,3.0
238,FF2.1,4.0
55,FF6.2,4.0
235,FF1.3,5.0
157,FF3.3,4.0
111,FF2.4,4.0
225,FF3.5,3.0
99,FF5.2,2.0
251,FF2.9,5.0
223,FF3.5,1.0
45,FF4.1,3.0
15,FF1,4.0
90,F,
149,FF2.6,5.0
250,FF1.7,4.0
48,F,
208,FF1,4.0
152,FF5.1,4.0
76,FF2.2,4.0
156,FF2.5,5.0
105,FF2.7,4.0
67,FF5.6,2.0
188,FF3.2,4.0
141,F,
132,FF6.4,2.0
200,FF5.6,2.0
66,FF4.4,4.0
71,FF3.2,3.0
37,FF1.6,4.0
249,FF5.3,4.0
10,FF1.4,3.0
69,FF5.6,5.0
38,FF4.4,2.0
130,FF3.5,3.0
111,FF3.1,4.0
198,FF2.11,3.0
69,FF5.7,5.0
49,FF6.1,4.0
79,FF2.2,4.0
159,FF2.2,5.0
233,FF1.3,5.0
142,FF5.4,3.0
26,FF2.10,4.0
209,FF1.5,4.0
190,FF4,5.0
220,FF1.1,5.0
180,FF2.7,5.0
50,FF4,4.0
119,FF2.7,4.0
26,FF2.6,4.0
117,FF1.5,5.0
97,FF4,4.0
259,FF2.9,4.0
21,FF2.8,5.0
93,FF3.2,2.0
40,FF3.4,2.0
94,FF3.5,4.0
104,FF4.3,3.0
68,FF6.2,4.0
172,FF1.6,5.0
54,FF4.4,4.0
196,FF4.1,2.0
129,FF3.5,1.0
232,FF1.6,5.0
256,FF1.7,3.0
114,F,
161,FF3.2,4.0
80,FF2.11,5.0
92,FF2.6,4.0
103,FF5.1,4.0
151,FF2.7,5.0
142,FF3.1,4.0
116,FF3.2,2.0
219,FF2.9,4.0
168,FF4.1,5.0
2,FF2,4.0
24,FF2.3,4.0
136,FF1.3,5.0
94,FF2.5,5.0
180,FF1.3,5.0
116,FF3.1,4.0
86,FF5.7,5.0
209,FF2.8,4.0
212,FF2.6,4.0
92,FF5.5,2.0
255,FF1.4,2.0
130,FF2.7,4.0
145,FF5.7,4.0
161,FF1.2,4.0
123,FF5.1,3.0
214,FF2.5,4.0
238,FF5.7,5.0
39,FF3.5,2.0
151,FF2,5.0
204,FF2.11,5.0
253,FF1.3,5.0
148,FF2.8,4.0
98,FF5.5,1.0
177,FF3,4.0
129,FF1.7,3.0
60,FF2.4,5.0
165,FF5.1,4.0
6,FF5.2,1.0
156,FF4.4,5.0
195,FF2.6,4.0
97,FF5.2,2.0
60,FF5.7,5.0
128,FF5.6,2.0
221,FF1.1,4.0
131,FF6.1,5.0
122,FF6.2,5.0
187,FF5.6,2.0
22,FF3.4,2.0
87,FF4.4,4.0
141,FF4.4,5.0
257,FF3,2.0
101,FF4.1,3.0
96,FF3.5,3.0
164,FF3,5.0
1,FF1.4,3.0
203,FF5.7,5.0
133,FF2.2,4.0
28,FF4.3,4.0
164,FF4.1,3.0
2,FF3.1,3.0
72,FF5.5,3.0
27,FF2.4,3.0
50,FF2.1,5.0
254,FF2,4.0
104,FF1.5,4.0
131,FF1.5,5.0
64,FF2.7,4.0
196,FF5.5,1.0
259,FF6.3,2.0
104,FF5.6,4.0
133,FF6.4,4.0
53,FF2.2,5.0
184,FF3.1,2.0
256,FF1.2,4.0
62,FF1.3,5.0
134,FF1.5,3.0
201,FF3.5,4.0
234,FF1.5,4.0
111,F,
25,FF5.3,3.0
84,FF1.2,4.0
170,FF5.5,1.0
254,FF2.11,4.0
66,FF5.1,2.0
71,F,
72,FF1.1,4.0
135,FF4.1,2.0
168,FF4,3.0
130,FF5.2,1.0
126,FF2.5,5.0
152,FF6.2,4.0
226,FF4.1,2.0
27,FF2.7,4.0
81,FF5.5,2.0
145,FF6.4,3.0
120,FF2.3,4.0
201,FF3,3.0
39,FF1.1,3.0
252,FF2.9,4.0
116,FF2.11,4.0
112,FF1.5,5.0
87,FF5.1,3.0
72,FF6.3,3.0
70,FF4.2,5.0
251,FF4.4,5.0
87,FF5.7,5.0
261,FF2.1,4.0
50,FF2.6,4.0
63,FF1.3,5.0
237,FF5.6,2.0
63,FF3,3.0
52,FF2.7,5.0
22,FF2.10,5.0
153,FF1.4,2.0
15,FF4.4,4.0
122,FF1.1,5.0
148,FF3,3.0
220,FF4.2,5.0
113,FF6.4,2.0
153,FF1.3,4.0
4,FF2,5.0
254,FF6.1,4.0
46,FF2.9,5.0
55,FF6.1,4.0
157,FF1.4,5.0
209,FF2.3,5.0
36,FF2.2,5.0
153,FF4.2,5.0
152,FF1,4.0
247,FF3.1,3.0
24,FF1.6,5.0
65,FF3,5.0
168,FF2.7,3.0
193,FF4.4,4.0
60,FF3.3,5.0
71,FF2.10,4.0
246,FF3.4,4.0
97,FF5.5,4.0
153,FF2.10,4.0
60,FF2.11,5.0
33,FF6.1,5.0
248,FF2.4,4.0
11,FF2.1,4.0
27,FF3.3,3.0
72,FF1.5,4.0
41,FF4.3,4.0
11,FF4.4,3.0
66,FF6.2,4.0
185,FF2.3,5.0
39,FF5.1,3.0
150,FF2.4,4.0
33,FF3.4,3.0
42,FF6.3,5.0
92,FF4.3,4.0
61,FF2.9,5.0
179,FF6.4,3.0
189,FF3.2,4.0
222,FF5.3,4.0
118,FF3.5,2.0
26,FF1.2,4.0
197,FF5.1,4.0
87,FF5.3,3.0
26,FF3.5,2.0
88,FF4.1,4.0
229,FF3.5,4.0
57,FF6.2,5.0
115,FF6.1,5.0
188,FF6.1,5.0
262,FF4,5.0
93,FF4.2,4.0
133,FF1.5,4.0
54,FF1.2,5.0
42,FF2.2,5.0
206,FF3.4,4.0
154,FF2.7,
103,FF3,4.0
124,FF6,2.0
13,FF1.6,3.0
206,FF5.7,4.0
45,FF1.2,5.0
62,FF1.7,4.0
81,FF2.4,5.0
21,FF1.7,4.0
257,FF6,2.0
13,FF1,4.0
230,FF2.8,5.0
117,FF5.1,4.0
48,FF2.9,5.0
220,FF2,4.0
79,FF2,5.0
140,FF5.5,2.0
96,FF6.2,5.0
195,FF3.1,2.0
14,FF5.4,3.0
263,FF6.3,2.0
95,FF5.5,1.0
54,FF3.4,4.0
120,FF6.2,5.0
95,FF2.3,4.0
159,FF2.6,4.0
64,FF4,5.0
249,FF2.9,4.0
262,FF5.2,1.0
20,FF3.1,3.0
220,FF1,5.0
81,FF1.6,5.0
4,FF6.4,3.0
165,FF1.5,5.0
103,FF1.6,4.0
56,FF5.3,3.0
224,FF1.6,5.0
103,FF2.3,5.0
94,FF2.7,4.0
261,FF4,4.0
166,FF1.6,4.0
73,FF1,5.0
22,FF5.3,4.0
144,FF4.2,4.0
247,FF3.4,4.0
105,FF4.4,2.0
229,FF1.5,5.0
102,FF3.1,5.0
229,FF6.1,5.0
13,FF3.4,3.0
177,FF1.6,5.0
43,FF2.9,4.0
154,FF6.4,4.0
6,FF1,5.0
245,FF6,1.0
111,FF2.2,3.0
209,FF4.2,4.0
94,FF6,2.0
130,FF2.6,4.0
179,FF4.3,3.0
131,FF2.4,5.0
128,FF1.6,4.0
181,FF3.1,4.0
116,FF6,2.0
63,FF6.3,4.0
209,FF6.3,3.0
169,FF2.7,4.0
181,FF2.9,4.0
171,FF1.1,4.0
73,FF2.9,5.0
64,FF6.3,4.0
71,FF4.4,5.0
95,FF2.11,5.0
248,FF5.4,3.0
132,FF2.3,5.0
190,FF2,5.0
238,FF1.2,4.0
127,FF2.8,4.0
202,FF1.1,4.0
126,FF2.3,2.0
95,FF6.2,5.0
174,FF1.5,4.0
46,FF4.1,3.0
137,FF1.6,4.0
46,FF6.2,5.0
52,FF1.4,4.0
55,FF1.1,4.0
125,FF5.1,3.0
47,FF2.1,4.0
164,FF2.5,5.0
239,FF1.3,4.0
6,FF4.2,5.0
184,FF2.1,4.0
202,FF1.2,4.0
178,FF5.5,1.0
146,FF1.6,5.0
120,FF6.4,3.0
196,FF2.5,5.0
148,FF2.1,4.0
146,FF1,5.0
134,F,
246,FF5.3,4.0
124,F,
7,FF3.1,3.0
113,FF6,4.0
145,FF5,3.0
168,FF6,3.0
173,FF5.1,4.0
180,FF5.5,3.0
253,FF5.3,4.0
51,FF4.2,4.0
191,FF2.11,5.0
247,FF5.4,4.0
165,FF2.2,5.0
76,FF5.2,2.0
258,FF2.1,5.0
57,FF3.1,4.0
27,FF5.5,3.0
234,FF2,5.0
35,FF1.1,4.0
241,FF4.3,2.0
199,F,
246,FF1.2,4.0
189,FF2.5,5.0
257,FF2.6,4.0
168,FF2,5.0
242,FF2.6,4.0
192,FF5.5,1.0
69,FF6.3,1.0
211,FF4.3,2.0
1,FF3.1,2.0
146,FF4.2,2.0
148,FF4.2,4.0
163,FF5.5,1.0
78,FF6.4,3.0
84,FF6.4,3.0
41,FF2.8,3.0
23,FF2.2,5.0
84,FF5.2,3.0
46,FF3.1,4.0
216,FF2.8,4.0
61,FF2.5,5.0
88,FF2,5.0
22,FF1.3,5.0
248,FF1.3,4.0
233,FF2.6,4.0
254,FF1.1,4.0
218,FF1.4,5.0
197,FF4.1,2.0
165,FF3.4,1.0
103,FF6.4,3.0
122,FF4.4,4.0
188,F,
223,FF4.3,4.0
141,FF6,2.0
160,FF6.1,4.0
135,FF1.6,5.0
69,FF6.2,5.0
192,FF1,3.0
149,FF2.3,4.0
218,FF2.8,5.0
158,FF6,2.0
117,FF4.3,2.0
213,FF1.7,5.0
175,FF6,2.0
238,FF3.4,3.0
236,FF2.2,4.0
28,FF2.2,4.0
148,FF3.4,2.0
31,FF1.3,5.0
71,FF1.1,5.0
6,FF6.2,4.0
263,FF3.3,4.0
94,FF1.2,4.0
151,FF3.2,1.0
226,FF6.4,3.0
47,FF6,1.0
1,FF5,2.0
251,FF5.4,3.0
108,FF2.8,5.0
129,FF5.4,3.0
148,FF3.2,2.0
202,FF2.6,4.0
231,FF2.8,5.0
43,FF1.4,4.0
238,FF1.4,4.0
195,FF4,4.0
97,FF5.1,4.0
199,FF3.3,3.0
254,FF3.3,4.0
161,F,
176,FF1.6,5.0
197,FF5.6,1.0
14,FF2.9,4.0
131,FF2.10,4.0
230,FF2.10,5.0
115,FF2.3,4.0
105,FF4.2,3.0
231,FF2.11,4.0
5,FF5.3,5.0
202,FF3,4.0
1,FF4.1,4.0
73,FF2.6,5.0
154,FF3.1,4.0
21,FF1.3,3.0
65,FF2.11,3.0
240,FF1.3,5.0
109,FF1.4,4.0
255,FF2,5.0
67,FF5.2,2.0
39,FF5.3,3.0
213,FF4.2,3.0
212,FF5.4,4.0
126,FF3.2,2.0
46,FF1.3,3.0
49,FF6.4,2.0
189,FF2.1,5.0
96,FF4.2,4.0
53,FF5.4,3.0
136,FF4.4,5.0
82,FF6.2,5.0
131,FF2.1,5.0
237,FF2.7,4.0
260,FF5.7,4.0
249,FF2.8,4.0
35,FF2.9,4.0
186,FF3.2,5.0
165,FF4,5.0
114,FF5.6,2.0
205,FF2.9,4.0
181,FF1,5.0
187,FF2.6,5.0
139,FF6,1.0
258,FF6.2,4.0
28,FF5.7,4.0
160,FF2.4,5.0
256,FF5.6,2.0
153,FF4.4,5.0
86,FF5.2,2.0
198,FF4.4,2.0
217,FF5.5,2.0
4,FF6.2,4.0
226,FF2.10,4.0
237,FF2.5,5.0
53,FF6.1,4.0
103,FF5.3,4.0
65,FF1.4,3.0
187,FF2.2,4.0
29,FF2.5,5.0
156,FF2.2,5.0
73,FF4.1,2.0
90,FF2.10,4.0
174,FF1.6,5.0
192,FF2.10,4.0
124,FF3.4,4.0
192,FF2.3,4.0
83,FF2.5,5.0
236,FF2.10,4.0
212,FF5.6,2.0
143,FF6.4,2.0
192,FF2.6,5.0
186,FF2.1,4.0
3,FF2.8,4.0
194,FF3.3,4.0
47,FF6.3,2.0
156,FF5,1.0
214,FF3.2,2.0
10,FF1.6,5.0
37,FF6.4,1.0
228,FF4.1,3.0
231,FF1.7,5.0
143,FF3.5,2.0
91,FF1.2,5.0
113,FF5.6,1.0
132,FF2.6,5.0
56,FF1.4,3.0
251,FF6.4,2.0
114,FF1.1,5.0
72,FF4.1,4.0
235,FF4.4,4.0
248,FF6.2,4.0
95,FF1.6,5.0
112,FF2.4,4.0
55,FF2.2,4.0
21,FF1,3.0
144,FF2.4,5.0
193,FF5.6,2.0
142,FF3.2,4.0
183,FF2.11,4.0
39,FF1.6,4.0
199,FF3.5,4.0
61,FF4.2,5.0
48,FF3,4.0
60,FF1.3,5.0
105,FF6.2,4.0
197,FF1.3,5.0
80,FF6.3,1.0
117,FF4.2,4.0
106,FF3.1,4.0
42,FF2.10,3.0
156,FF3.4,4.0
50,FF1.7,4.0
72,FF2.10,4.0
130,FF5.6,2.0
181,FF5,4.0
139,FF2.10,4.0
70,FF5.3,5.0
117,FF1.4,4.0
82,FF1.6,4.0
225,FF5.7,4.0
173,FF5.7,5.0
223,FF3,4.0
253,FF6,1.0
72,FF6.1,4.0
43,FF2.1,5.0
35,FF2.10,5.0
112,FF2.3,4.0
27,FF2.6,5.0
157,FF4,5.0
191,FF2.4,5.0
66,FF1.2,4.0
263,FF4.3,2.0
154,FF1.4,5.0
12,FF5,4.0
161,FF1.3,4.0
183,FF1.3,5.0
156,FF2.10,5.0
197,FF2.5,5.0
74,FF3.2,4.0
146,FF5.7,5.0
12,FF1.3,5.0
218,FF1.1,5.0
177,FF5.4,4.0
152,FF4.2,3.0
227,FF5,2.0
149,FF3.2,3.0
22,FF1.5,5.0
160,FF1.7,3.0
35,FF4.1,2.0
194,FF2.5,5.0
139,FF1.4,3.0
159,FF6.3,4.0
10,FF3.2,5.0
187,FF6,4.0
75,FF4.1,2.0
22,FF6.3,2.0
227,FF6.3,3.0
52,FF5.6,2.0
12,FF2.10,4.0
55,FF2.10,4.0
248,FF4,4.0
234,FF3.3,2.0
244,FF5.4,3.0
121,FF1,4.0
120,F,
22,F,
85,FF3.4,2.0
100,FF2.5,5.0
215,FF3.4,3.0
30,FF2.3,4.0
123,FF1.3,4.0
152,FF3.3,4.0
180,FF1.2,5.0
112,FF6.3,3.0
94,FF2.10,4.0
39,FF1,3.0
190,FF2.3,5.0
42,FF2.3,5.0
64,FF1,5.0
199,FF4,5.0
188,FF6.2,5.0
8,FF4.2,4.0
211,FF6.3,2.0
96,FF5.2,2.0
194,FF5.7,5.0
110,FF3,3.0
154,FF4,5.0
210,FF2.1,5.0
42,FF2,5.0
71,FF5.3,4.0
177,FF1.5,5.0
163,FF2.10,4.0
135,FF2.2,4.0
113,FF1.1,5.0
237,FF6.4,4.0
109,FF3.5,4.0
185,FF6.3,2.0
197,FF2.2,4.0
89,FF4.4,4.0
227,FF2.8,4.0
131,FF4.3,3.0
106,FF2.5,4.0
26,FF5.3,4.0
224,FF6.4,4.0
240,FF2.2,5.0
261,FF1.6,4.0
131,FF4.4,5.0
74,F,
30,FF6.1,4.0
238,F,
237,FF5.1,4.0
80,FF2.9,5.0
160,FF2.9,4.0
187,FF2.7,5.0
115,FF6,2.0
257,FF2.5,5.0
147,FF3.2,3.0
150,FF1.2,5.0
99,FF1.2,4.0
165,FF1.2,5.0
132,FF4.2,4.0
146,FF4.3,4.0
228,FF2.10,5.0
126,FF5.2,2.0
257,FF1.3,4.0
94,FF1.4,3.0
91,FF3,4.0
241,FF6.1,4.0
108,FF1.1,4.0
147,FF4.3,4.0
190,FF6,2.0
181,FF2.3,4.0
14,FF3.3,4.0
185,FF5.7,5.0
147,FF5.2,2.0
245,FF2.5,5.0
241,FF3.4,3.0
87,FF1.2,4.0
111,FF2,4.0
125,FF2.7,4.0
144,FF2.10,4.0
256,FF2,4.0
34,FF2.3,5.0
197,FF5.2,4.0
174,FF5.1,4.0
206,FF2.2,4.0
118,F,
224,F,
258,FF1.2,4.0
137,FF6.3,2.0
180,FF3,4.0
211,FF5.7,3.0
186,FF3.3,3.0
159,FF5.6,4.0
116,FF1.7,4.0
11,FF1.3,4.0
102,FF5.2,4.0
174,FF6.3,2.0
2,FF5.4,3.0
260,F,
224,FF5.3,5.0
259,FF2.5,4.0
101,FF5.6,3.0
189,FF3,4.0
44,FF2.8,4.0
129,FF1.2,4.0
77,FF5,3.0
4,FF1.2,5.0
143,FF2.3,4.0
174,FF1.1,5.0
180,FF2.3,4.0
200,FF2.3,4.0
74,FF2.4,5.0
127,FF6.1,4.0
65,FF5.2,2.0
